Category,Date_Pattern,Occurrence_Count,Needs_Standardization
standard_ad,16 SEP 16,1,NO
standard_ad,10 JUN 38,1,NO
standard_ad,16 OCT 31,1,NO
standard_ad,1 JAN 43,1,NO
standard_ad,9 JUN 62,1,NO
standard_ad,12 FEB 41,1,NO
standard_ad,11 FEB 55,1,NO
standard_ad,1 JAN 92,1,NO
standard_ad,54,1,NO
standard_ad,1 JAN 78,1,NO
standard_ad,1 JAN 129,1,NO
standard_ad,23 SEP 788,1,NO
standard_ad,1 JAN 465,1,NO
standard_ad,1 JAN 571,1,NO
standard_ad,20 NOV 270,1,NO
standard_ad,16 FEB 125,1,NO
standard_ad,31 DEC 192,1,NO
standard_ad,29 NOV 147,1,NO
standard_ad,1 JAN 159,1,NO
standard_ad,1 MAY 162,1,NO
standard_ad,10 SEP 169,1,NO
standard_ad,15 DEC 130,1,NO
standard_ad,169,1,NO
standard_ad,18 AUG 353,1,NO
standard_ad,1 JAN 376,1,NO
standard_ad,17 OCT 1268,1,NO
standard_ad,1 JAN 598,1,NO
standard_ad,5 AUG 1063,1,NO
standard_ad,25 JUL 1201,1,NO
standard_ad,8 NOV 1217,1,NO
standard_ad,9 AUG 1211,1,NO
standard_ad,17 NOV 1215,1,NO
standard_ad,2 MAY 1197,1,NO
standard_ad,24 NOV 1226,1,NO
standard_ad,APR 1234,1,NO
standard_ad,6 APR 1231,1,NO
standard_ad,MAR 1269,1,NO
standard_ad,NOV 1416,1,NO
standard_ad,1376,1,NO
standard_ad,10 MAY 1356,1,NO
standard_ad,1 FEB 1241,1,NO
standard_ad,9 FEB 1132,1,NO
standard_ad,663,1,NO
standard_ad,22 MAR 1127,1,NO
standard_ad,8 JAN 1074,1,NO
standard_ad,8 AUG 1075,1,NO
standard_ad,25 AUG 985,1,NO
standard_ad,13 FEB 921,1,NO
standard_ad,28 SEP 935,1,NO
standard_ad,4 NOV 1035,1,NO
standard_ad,16 APR 1117,1,NO
standard_ad,1 NOV 1197,1,NO
standard_ad,10 JUN 1155,1,NO
standard_ad,19 JUN 1179,1,NO
standard_ad,14 SEP 919,1,NO
standard_ad,17 NOV 797,1,NO
standard_ad,23 NOV 805,1,NO
standard_ad,2 AUG 826,1,NO
standard_ad,27 AUG 923,1,NO
standard_ad,15 OCT 898,1,NO
standard_ad,4 JUL 973,1,NO
standard_ad,13 OCT 909,1,NO
standard_ad,21 JAN 63,1,NO
standard_ad,MAY 63,1,NO
standard_ad,1 JAN 13,1,NO
standard_ad,48,1,NO
standard_ad,1 JAN 49,1,NO
standard_ad,OCT 24,1,NO
standard_ad,4 SEP 39,1,NO
standard_ad,26 OCT 31,1,NO
standard_ad,30 NOV 45,1,NO
standard_ad,1 JAN 114,1,NO
standard_ad,1 JAN 94,1,NO
standard_ad,1 JAN 123,1,NO
standard_ad,1 JAN 152,1,NO
standard_ad,16 FEB 105,1,NO
standard_ad,191,1,NO
standard_ad,1 JAN 133,1,NO
standard_ad,187,1,NO
standard_ad,1 JAN 205,1,NO
standard_ad,13 JAN 101,1,NO
standard_ad,18 JAN 366,1,NO
standard_ad,1 JAN 334,1,NO
standard_ad,6 SEP 394,1,NO
standard_ad,4 MAY 1196,1,NO
standard_ad,11 DEC 1182,1,NO
standard_ad,29 FEB 1172,1,NO
standard_ad,6 DEC 1253,1,NO
standard_ad,18 JAN 1236,1,NO
standard_ad,25 OCT 1180,1,NO
standard_ad,25 OCT 1230,1,NO
standard_ad,4 MAR 1228,1,NO
standard_ad,6 JAN 1291,1,NO
standard_ad,18 JUN 1292,1,NO
standard_ad,11 APR 1240,1,NO
standard_ad,25 FEB 1246,1,NO
standard_ad,1 MAR 1244,1,NO
standard_ad,4 AUG 1338,1,NO
standard_ad,23 MAR 1301,1,NO
standard_ad,1 JUL 1255,1,NO
standard_ad,18 APR 1301,1,NO
standard_ad,23 OCT 1356,1,NO
standard_ad,24 SEP 1353,1,NO
standard_ad,14 MAY 1219,1,NO
standard_ad,27 JUN 1241,1,NO
standard_ad,27 MAR 1248,1,NO
standard_ad,24 NOV 1245,1,NO
standard_ad,9 OCT 1200,1,NO
standard_ad,23 DEC 1245,1,NO
standard_ad,16 APR 1234,1,NO
standard_ad,9 AUG 1250,1,NO
standard_ad,6 MAY 1262,1,NO
standard_ad,28 FEB 1313,1,NO
standard_ad,23 JUN 1314,1,NO
standard_ad,JUN 1339,1,NO
standard_ad,25 SEP 1254,1,NO
standard_ad,JUN 1412,1,NO
standard_ad,25 DEC 1325,1,NO
standard_ad,MAY 1380,1,NO
standard_ad,30 NOV 1345,1,NO
standard_ad,1378,1,NO
standard_ad,1417,1,NO
standard_ad,5 MAY 1137,1,NO
standard_ad,12 MAR 1162,1,NO
standard_ad,7 MAR 851,1,NO
standard_ad,3 JUL 1093,1,NO
standard_ad,3 AUG 979,1,NO
standard_ad,15 SEP 921,1,NO
standard_ad,18 MAR 981,1,NO
standard_ad,23 APR 997,1,NO
standard_ad,29 OCT 1038,1,NO
standard_ad,1 APR 1090,1,NO
standard_ad,15 MAR 1003,1,NO
standard_ad,27 OCT 1015,1,NO
standard_ad,25 MAR 1005,1,NO
standard_ad,17 MAR 1058,1,NO
standard_ad,20 AUG 1158,1,NO
standard_ad,APR 1091,1,NO
standard_ad,18 DEC 1137,1,NO
standard_ad,18 MAY 1160,1,NO
standard_ad,8 APR 1196,1,NO
standard_ad,22 AUG 1138,1,NO
standard_ad,18 MAY 1060,1,NO
standard_ad,2 APR 1151,1,NO
standard_ad,18 JAN 1180,1,NO
standard_ad,14 MAY 1134,1,NO
standard_ad,30 JUN 1178,1,NO
standard_ad,10 MAR 1119,1,NO
standard_ad,15 JUN 1184,1,NO
standard_ad,22 MAY 1133,1,NO
standard_ad,7 NOV 1222,1,NO
standard_ad,29 NOV 1211,1,NO
standard_ad,6 AUG 1218,1,NO
standard_ad,7 JUL 1162,1,NO
standard_ad,29 SEP 1163,1,NO
standard_ad,9 MAR 1202,1,NO
standard_ad,9 JAN 1202,1,NO
standard_ad,1 JUL 1210,1,NO
standard_ad,23 APR 1217,1,NO
standard_ad,8 FEB 858,1,NO
standard_ad,6 FEB 797,1,NO
standard_ad,1 JAN 833,1,NO
standard_ad,1 JAN 941,1,NO
standard_ad,909,1,NO
standard_ad,13 SEP 908,1,NO
standard_ad,23 OCT 939,1,NO
standard_ad,30 JUN 948,1,NO
standard_ad,29 JUL 826,1,NO
standard_ad,SEP 832,1,NO
standard_ad,1 MAY 878,1,NO
standard_ad,8 JUL 873,1,NO
standard_ad,25 AUG 961,1,NO
standard_ad,11 APR 924,1,NO
standard_ad,8 JUL 983,1,NO
standard_ad,30 OCT 765,1,NO
standard_ad,1 JAN 21,1,NO
standard_ad,1 JAN 86,1,NO
standard_ad,1 JAN 64,1,NO
standard_ad,11 JUL 69,1,NO
standard_ad,28 APR 32,1,NO
standard_ad,16 APR 69,1,NO
standard_ad,19 APR 65,1,NO
standard_ad,13 SEP 16,1,NO
standard_ad,1 JAN 186,1,NO
standard_ad,1 JAN 150,1,NO
standard_ad,24 JUN 988,1,NO
standard_ad,30 NOV 459,1,NO
standard_ad,143,1,NO
standard_ad,1 JAN 87,1,NO
standard_ad,1 JAN 162,1,NO
standard_ad,1 JAN 141,1,NO
standard_ad,1 JAN 210,1,NO
standard_ad,1 JAN 125,1,NO
standard_ad,1 JAN 118,1,NO
standard_ad,1 AUG 1261,1,NO
standard_ad,27 MAY 1257,1,NO
standard_ad,29 JUN 1280,1,NO
standard_ad,17 DEC 658,1,NO
standard_ad,20 JUL 834,1,NO
standard_ad,1 JUN 1237,1,NO
standard_ad,AUG 1257,1,NO
standard_ad,25 NOV 1284,1,NO
standard_ad,22 SEP 1179,1,NO
standard_ad,1 FEB 1221,1,NO
standard_ad,14 OCT 1213,1,NO
standard_ad,23 NOV 1258,1,NO
standard_ad,20 JUL 1255,1,NO
standard_ad,27 MAY 1220,1,NO
standard_ad,JAN 1284,1,NO
standard_ad,4 AUG 1222,1,NO
standard_ad,14 JUL 1262,1,NO
standard_ad,2 NOV 1226,1,NO
standard_ad,10 JUL 1264,1,NO
standard_ad,JUL 1258,1,NO
standard_ad,23 FEB 1216,1,NO
standard_ad,12 MAY 1243,1,NO
standard_ad,21 OCT 1204,1,NO
standard_ad,25 DEC 1245,1,NO
standard_ad,28 JAN 1301,1,NO
standard_ad,12 MAY 1335,1,NO
standard_ad,6 FEB 1311,1,NO
standard_ad,24 DEC 1143,1,NO
standard_ad,6 APR 1197,1,NO
standard_ad,11 APR 1236,1,NO
standard_ad,25 JUL 1186,1,NO
standard_ad,28 JUL 1271,1,NO
standard_ad,1 MAR 1253,1,NO
standard_ad,11 APR 1304,1,NO
standard_ad,29 SEP 1235,1,NO
standard_ad,11 DEC 1282,1,NO
standard_ad,11 JUL 1238,1,NO
standard_ad,3 OCT 1283,1,NO
standard_ad,21 FEB 1166,1,NO
standard_ad,3 AUG 1326,1,NO
standard_ad,NOV 1325,1,NO
standard_ad,10 NOV 1347,1,NO
standard_ad,27 OCT 1265,1,NO
standard_ad,31 DEC 1298,1,NO
standard_ad,20 FEB 1314,1,NO
standard_ad,20 JUL 1213,1,NO
standard_ad,20 JAN 1258,1,NO
standard_ad,19 OCT 1271,1,NO
standard_ad,21 MAY 1259,1,NO
standard_ad,30 MAY 1306,1,NO
standard_ad,12 AUG 1315,1,NO
standard_ad,1 NOV 1299,1,NO
standard_ad,20 NOV 1372,1,NO
standard_ad,24 APR 1387,1,NO
standard_ad,15 AUG 1361,1,NO
standard_ad,6 OCT 1375,1,NO
standard_ad,14 FEB 1229,1,NO
standard_ad,1 NOV 1206,1,NO
standard_ad,17 NOV 1244,1,NO
standard_ad,27 SEP 1304,1,NO
standard_ad,4 JUL 1270,1,NO
standard_ad,2 NOV 1235,1,NO
standard_ad,13 MAR 1271,1,NO
standard_ad,31 JAN 1232,1,NO
standard_ad,22 SEP 1233,1,NO
standard_ad,9 SEP 1233,1,NO
standard_ad,10 OCT 1234,1,NO
standard_ad,28 MAR 1254,1,NO
standard_ad,5 OCT 1273,1,NO
standard_ad,OCT 1267,1,NO
standard_ad,11 MAY 1290,1,NO
standard_ad,14 JAN 1299,1,NO
standard_ad,23 JUN 1324,1,NO
standard_ad,6 APR 1250,1,NO
standard_ad,MAY 1296,1,NO
standard_ad,1 APR 1240,1,NO
standard_ad,19 JUN 1282,1,NO
standard_ad,28 NOV 1238,1,NO
standard_ad,11 MAR 1214,1,NO
standard_ad,31 MAR 1237,1,NO
standard_ad,17 JUN 1219,1,NO
standard_ad,6 JAN 1233,1,NO
standard_ad,5 OCT 1305,1,NO
standard_ad,4 DEC 1334,1,NO
standard_ad,29 SEP 1286,1,NO
standard_ad,20 JAN 1325,1,NO
standard_ad,6 MAR 1352,1,NO
standard_ad,7 JUL 1359,1,NO
standard_ad,1 JAN 1334,1,NO
standard_ad,13 AUG 1349,1,NO
standard_ad,22 FEB 1251,1,NO
standard_ad,25 AUG 1282,1,NO
standard_ad,1443,1,NO
standard_ad,8 OCT 1376,1,NO
standard_ad,19 MAY 1380,1,NO
standard_ad,1428,1,NO
standard_ad,14 AUG 1436,1,NO
standard_ad,1 JAN 1423,1,NO
standard_ad,JUL 1469,1,NO
standard_ad,1424,1,NO
standard_ad,OCT 1472,1,NO
standard_ad,1449,1,NO
standard_ad,7 FEB 1163,1,NO
standard_ad,27 AUG 995,1,NO
standard_ad,25 JUL 975,1,NO
standard_ad,1 DEC 1018,1,NO
standard_ad,27 NOV 1032,1,NO
standard_ad,21 AUG 1049,1,NO
standard_ad,5 MAY 962,1,NO
standard_ad,6 OCT 1016,1,NO
standard_ad,21 MAR 1201,1,NO
standard_ad,15 JUN 1173,1,NO
standard_ad,17 JUL 1210,1,NO
standard_ad,21 DEC 1156,1,NO
standard_ad,29 JUN 1153,1,NO
standard_ad,1 NOV 1129,1,NO
standard_ad,12 JUN 991,1,NO
standard_ad,22 AUG 1040,1,NO
standard_ad,26 FEB 1106,1,NO
standard_ad,11 NOV 1078,1,NO
standard_ad,24 NOV 1088,1,NO
standard_ad,7 FEB 1035,1,NO
standard_ad,5 FEB 1057,1,NO
standard_ad,1 JUN 1136,1,NO
standard_ad,18 SEP 1164,1,NO
standard_ad,29 DEC 1212,1,NO
standard_ad,26 JUN 1170,1,NO
standard_ad,30 NOV 1111,1,NO
standard_ad,15 JUN 1098,1,NO
standard_ad,10 JUN 1120,1,NO
standard_ad,30 NOV 1123,1,NO
standard_ad,9 NOV 1148,1,NO
standard_ad,13 JUN 1067,1,NO
standard_ad,10 SEP 1067,1,NO
standard_ad,1 SEP 1009,1,NO
standard_ad,18 JUL 969,1,NO
standard_ad,29 JUL 1060,1,NO
standard_ad,7 FEB 1065,1,NO
standard_ad,6 MAY 1132,1,NO
standard_ad,3 MAR 1126,1,NO
standard_ad,5 OCT 1131,1,NO
standard_ad,20 SEP 1161,1,NO
standard_ad,31 OCT 1120,1,NO
standard_ad,26 MAR 1123,1,NO
standard_ad,24 DEC 1003,1,NO
standard_ad,2 MAY 1196,1,NO
standard_ad,31 MAY 1160,1,NO
standard_ad,22 AUG 1123,1,NO
standard_ad,16 JUL 1244,1,NO
standard_ad,31 JUL 1174,1,NO
standard_ad,2 JUN 1223,1,NO
standard_ad,21 DEC 1237,1,NO
standard_ad,24 JUN 1171,1,NO
standard_ad,31 JUL 1201,1,NO
standard_ad,10 APR 1216,1,NO
standard_ad,3 AUG 1159,1,NO
standard_ad,1 AUG 1153,1,NO
standard_ad,23 APR 1141,1,NO
standard_ad,9 DEC 1165,1,NO
standard_ad,24 JUN 1088,1,NO
standard_ad,27 MAY 1085,1,NO
standard_ad,31 AUG 1190,1,NO
standard_ad,JUN 1184,1,NO
standard_ad,30 NOV 1142,1,NO
standard_ad,30 NOV 1176,1,NO
standard_ad,11 APR 1034,1,NO
standard_ad,10 DEC 1041,1,NO
standard_ad,16 AUG 963,1,NO
standard_ad,12 JUL 1067,1,NO
standard_ad,19 APR 1105,1,NO
standard_ad,17 APR 1071,1,NO
standard_ad,18 AUG 1136,1,NO
standard_ad,26 JAN 1135,1,NO
standard_ad,8 OCT 1170,1,NO
standard_ad,1 SEP 1211,1,NO
standard_ad,19 JAN 1176,1,NO
standard_ad,14 JUL 1086,1,NO
standard_ad,25 APR 1265,1,NO
standard_ad,25 JUL 1241,1,NO
standard_ad,10 MAR 1222,1,NO
standard_ad,13 APR 862,1,NO
standard_ad,1 JAN 959,1,NO
standard_ad,7 FEB 1072,1,NO
standard_ad,829,1,NO
standard_ad,4 JUN 946,1,NO
standard_ad,1 JAN 851,1,NO
standard_ad,1 MAY 991,1,NO
standard_ad,10 APR 1034,1,NO
standard_ad,25 DEC 1046,1,NO
standard_ad,3 MAY 1186,1,NO
standard_ad,13 MAR 1285,1,NO
standard_ad,SEP 1244,1,NO
standard_ad,14 NOV 1272,1,NO
standard_ad,11 AUG 1260,1,NO
standard_ad,13 FEB 1278,1,NO
standard_ad,28 JUL 1311,1,NO
standard_ad,43,1,NO
standard_ad,22 DEC 69,1,NO
standard_ad,1 JAN 56,1,NO
standard_ad,1 JAN 126,1,NO
standard_ad,92,1,NO
standard_ad,1 JAN 50,1,NO
standard_ad,16 APR 621,1,NO
standard_ad,27 MAR 1065,1,NO
standard_ad,445,1,NO
standard_ad,1 JAN 565,1,NO
standard_ad,11 DEC 722,1,NO
standard_ad,1 JAN 238,1,NO
standard_ad,1 JAN 221,1,NO
standard_ad,20 MAR 203,1,NO
standard_ad,1 JAN 219,1,NO
standard_ad,238,1,NO
standard_ad,FEB 409,1,NO
standard_ad,10 NOV 1286,1,NO
standard_ad,1 JAN 1367,1,NO
standard_ad,31 JUL 1311,1,NO
standard_ad,26 FEB 1277,1,NO
standard_ad,12 OCT 1276,1,NO
standard_ad,3 NOV 1219,1,NO
standard_ad,12 JAN 1235,1,NO
standard_ad,10 FEB 1282,1,NO
standard_ad,10 APR 1300,1,NO
standard_ad,29 SEP 1190,1,NO
standard_ad,1 OCT 1211,1,NO
standard_ad,22 JUL 1240,1,NO
standard_ad,MAR 1224,1,NO
standard_ad,AUG 1224,1,NO
standard_ad,7 MAY 1243,1,NO
standard_ad,20 MAY 1274,1,NO
standard_ad,NOV 1275,1,NO
standard_ad,24 JUN 1282,1,NO
standard_ad,15 FEB 1245,1,NO
standard_ad,JUL 1237,1,NO
standard_ad,10 NOV 1293,1,NO
standard_ad,25 JAN 1223,1,NO
standard_ad,10 MAR 1289,1,NO
standard_ad,29 AUG 1287,1,NO
standard_ad,2 SEP 1243,1,NO
standard_ad,7 DEC 1295,1,NO
standard_ad,21 JUL 1248,1,NO
standard_ad,31 MAR 1295,1,NO
standard_ad,1 JUL 1243,1,NO
standard_ad,1 APR 1304,1,NO
standard_ad,2 APR 1142,1,NO
standard_ad,3 JUL 1173,1,NO
standard_ad,8 DEC 1228,1,NO
standard_ad,25 NOV 1259,1,NO
standard_ad,1 APR 1212,1,NO
standard_ad,3 SEP 1215,1,NO
standard_ad,7 JUL 1202,1,NO
standard_ad,3 JAN 1257,1,NO
standard_ad,29 MAY 1299,1,NO
standard_ad,DEC 1272,1,NO
standard_ad,19 MAY 1293,1,NO
standard_ad,17 MAY 1285,1,NO
standard_ad,15 JUN 1301,1,NO
standard_ad,11 MAY 1324,1,NO
standard_ad,8 SEP 1301,1,NO
standard_ad,16 JUN 1361,1,NO
standard_ad,11 APR 1372,1,NO
standard_ad,10 AUG 1306,1,NO
standard_ad,2 FEB 1282,1,NO
standard_ad,22 SEP 1247,1,NO
standard_ad,22 SEP 1155,1,NO
standard_ad,15 NOV 1250,1,NO
standard_ad,29 JUL 1326,1,NO
standard_ad,17 MAR 1242,1,NO
standard_ad,21 OCT 1314,1,NO
standard_ad,21 OCT 1274,1,NO
standard_ad,14 MAY 1264,1,NO
standard_ad,4 DEC 1260,1,NO
standard_ad,24 AUG 1198,1,NO
standard_ad,6 JUL 1249,1,NO
standard_ad,9 NOV 1261,1,NO
standard_ad,17 OCT 1277,1,NO
standard_ad,JUL 1246,1,NO
standard_ad,15 AUG 1246,1,NO
standard_ad,26 DEC 1249,1,NO
standard_ad,25 JUN 1291,1,NO
standard_ad,17 JUN 1239,1,NO
standard_ad,7 JUL 1307,1,NO
standard_ad,29 SEP 1240,1,NO
standard_ad,26 FEB 1275,1,NO
standard_ad,24 JUN 1242,1,NO
standard_ad,24 MAR 1275,1,NO
standard_ad,16 JAN 1245,1,NO
standard_ad,5 JUN 1296,1,NO
standard_ad,25 NOV 1253,1,NO
standard_ad,3 MAY 1257,1,NO
standard_ad,7 JUL 1276,1,NO
standard_ad,26 SEP 1247,1,NO
standard_ad,25 JUL 1297,1,NO
standard_ad,12 DEC 1296,1,NO
standard_ad,24 JUL 1326,1,NO
standard_ad,1 JAN 1305,1,NO
standard_ad,12 JUN 1282,1,NO
standard_ad,7 JUN 1337,1,NO
standard_ad,1 JAN 1325,1,NO
standard_ad,1 JAN 1363,1,NO
standard_ad,7 FEB 1333,1,NO
standard_ad,25 APR 1287,1,NO
standard_ad,29 NOV 1330,1,NO
standard_ad,17 SEP 1312,1,NO
standard_ad,10 APR 1319,1,NO
standard_ad,14 SEP 1246,1,NO
standard_ad,18 MAR 1272,1,NO
standard_ad,3 FEB 1267,1,NO
standard_ad,9 MAR 1302,1,NO
standard_ad,24 JUN 1257,1,NO
standard_ad,17 APR 1331,1,NO
standard_ad,12 OCT 1292,1,NO
standard_ad,13 APR 1342,1,NO
standard_ad,7 SEP 1349,1,NO
standard_ad,15 AUG 1299,1,NO
standard_ad,14 JUL 1323,1,NO
standard_ad,5 AUG 1367,1,NO
standard_ad,6 JAN 1321,1,NO
standard_ad,10 JUL 1359,1,NO
standard_ad,17 OCT 1388,1,NO
standard_ad,12 FEB 1341,1,NO
standard_ad,MAY 1372,1,NO
standard_ad,1 JAN 1392,1,NO
standard_ad,23 AUG 1369,1,NO
standard_ad,24 SEP 1275,1,NO
standard_ad,14 AUG 1241,1,NO
standard_ad,6 NOV 1298,1,NO
standard_ad,16 MAR 1322,1,NO
standard_ad,8 SEP 1278,1,NO
standard_ad,27 JUL 1316,1,NO
standard_ad,6 DEC 1314,1,NO
standard_ad,11 OCT 1350,1,NO
standard_ad,25 OCT 1326,1,NO
standard_ad,31 MAY 1315,1,NO
standard_ad,19 MAY 1214,1,NO
standard_ad,10 SEP 1217,1,NO
standard_ad,29 AUG 1272,1,NO
standard_ad,31 MAR 1258,1,NO
standard_ad,FEB 1299,1,NO
standard_ad,25 DEC 1109,1,NO
standard_ad,OCT 1361,1,NO
standard_ad,1 MAR 1261,1,NO
standard_ad,27 OCT 1326,1,NO
standard_ad,1 MAR 1287,1,NO
standard_ad,24 NOV 1326,1,NO
standard_ad,10 MAR 1263,1,NO
standard_ad,14 FEB 1313,1,NO
standard_ad,13 NOV 1369,1,NO
standard_ad,28 JUL 1369,1,NO
standard_ad,2 DEC 1360,1,NO
standard_ad,8 JAN 1267,1,NO
standard_ad,30 NOV 1208,1,NO
standard_ad,10 OCT 1229,1,NO
standard_ad,1 AUG 1280,1,NO
standard_ad,10 FEB 1306,1,NO
standard_ad,10 JAN 1401,1,NO
standard_ad,6 FEB 1332,1,NO
standard_ad,21 SEP 1376,1,NO
standard_ad,30 AUG 1396,1,NO
standard_ad,16 DEC 1428,1,NO
standard_ad,26 DEC 1424,1,NO
standard_ad,10 NOV 1187,1,NO
standard_ad,21 MAY 1237,1,NO
standard_ad,5 MAY 1405,1,NO
standard_ad,1 DEC 1283,1,NO
standard_ad,17 JUL 1266,1,NO
standard_ad,4 SEP 1287,1,NO
standard_ad,2 FEB 1270,1,NO
standard_ad,11 JUN 1274,1,NO
standard_ad,8 AUG 1309,1,NO
standard_ad,1 JAN 1387,1,NO
standard_ad,1 MAY 1171,1,NO
standard_ad,6 DEC 1306,1,NO
standard_ad,18 MAR 1304,1,NO
standard_ad,15 DEC 1286,1,NO
standard_ad,6 JUN 1241,1,NO
standard_ad,26 APR 1310,1,NO
standard_ad,25 APR 1264,1,NO
standard_ad,11 NOV 1257,1,NO
standard_ad,19 MAR 1310,1,NO
standard_ad,10 JAN 1320,1,NO
standard_ad,14 SEP 1273,1,NO
standard_ad,28 SEP 1284,1,NO
standard_ad,25 MAR 1258,1,NO
standard_ad,28 MAY 1323,1,NO
standard_ad,5 DEC 1252,1,NO
standard_ad,18 JUL 1244,1,NO
standard_ad,10 FEB 1289,1,NO
standard_ad,19 SEP 1245,1,NO
standard_ad,19 JUL 1297,1,NO
standard_ad,2 JAN 1310,1,NO
standard_ad,MAY 1250,1,NO
standard_ad,11 FEB 1292,1,NO
standard_ad,14 SEP 1320,1,NO
standard_ad,30 NOV 1273,1,NO
standard_ad,27 JUL 1219,1,NO
standard_ad,14 NOV 1189,1,NO
standard_ad,26 MAR 1242,1,NO
standard_ad,9 DEC 1256,1,NO
standard_ad,8 AUG 1349,1,NO
standard_ad,31 AUG 1393,1,NO
standard_ad,10 APR 1405,1,NO
standard_ad,20 MAR 1319,1,NO
standard_ad,20 AUG 1348,1,NO
standard_ad,1 JAN 1298,1,NO
standard_ad,6 MAR 1353,1,NO
standard_ad,1 JAN 1322,1,NO
standard_ad,1 DEC 1361,1,NO
standard_ad,12 DEC 1282,1,NO
standard_ad,9 AUG 1361,1,NO
standard_ad,14 SEP 1401,1,NO
standard_ad,31 JAN 1411,1,NO
standard_ad,7 APR 1239,1,NO
standard_ad,6 AUG 1285,1,NO
standard_ad,25 OCT 1214,1,NO
standard_ad,26 JUL 1469,1,NO
standard_ad,1 JAN 1500,1,NO
standard_ad,1 JAN 1503,1,NO
standard_ad,1736,1,NO
standard_ad,23 JAN 1356,1,NO
standard_ad,1402,1,NO
standard_ad,20 JUN 1471,1,NO
standard_ad,1 JAN 1601,1,NO
standard_ad,MAY 1516,1,NO
standard_ad,30 APR 1524,1,NO
standard_ad,15 JAN 1515,1,NO
standard_ad,14 DEC 1420,1,NO
standard_ad,1 JUN 1413,1,NO
standard_ad,13 JUN 1405,1,NO
standard_ad,1394,1,NO
standard_ad,NOV 1463,1,NO
standard_ad,1 JAN 1486,1,NO
standard_ad,5 MAR 1455,1,NO
standard_ad,16 JUL 1491,1,NO
standard_ad,16 DEC 1507,1,NO
standard_ad,29 SEP 1539,1,NO
standard_ad,8 SEP 1480,1,NO
standard_ad,5 FEB 1533,1,NO
standard_ad,30 NOV 1499,1,NO
standard_ad,26 JAN 1488,1,NO
standard_ad,6 OCT 1427,1,NO
standard_ad,15 OCT 1081,1,NO
standard_ad,8 SEP 1030,1,NO
standard_ad,28 JUN 976,1,NO
standard_ad,11 AUG 979,1,NO
standard_ad,26 OCT 1252,1,NO
standard_ad,28 OCT 1266,1,NO
standard_ad,28 NOV 1231,1,NO
standard_ad,5 OCT 1260,1,NO
standard_ad,9 JUN 1252,1,NO
standard_ad,2 FEB 1250,1,NO
standard_ad,27 DEC 1247,1,NO
standard_ad,18 FEB 1245,1,NO
standard_ad,3 SEP 1244,1,NO
standard_ad,24 SEP 1249,1,NO
standard_ad,30 DEC 1178,1,NO
standard_ad,5 MAR 1232,1,NO
standard_ad,23 NOV 1270,1,NO
standard_ad,23 OCT 1274,1,NO
standard_ad,1 AUG 1264,1,NO
standard_ad,1 AUG 1278,1,NO
standard_ad,7 JUN 1250,1,NO
standard_ad,7 AUG 1079,1,NO
standard_ad,19 OCT 1175,1,NO
standard_ad,17 OCT 1181,1,NO
standard_ad,AUG 1216,1,NO
standard_ad,DEC 1231,1,NO
standard_ad,9 MAR 1098,1,NO
standard_ad,NOV 1236,1,NO
standard_ad,2 FEB 1093,1,NO
standard_ad,1 MAY 1236,1,NO
standard_ad,5 DEC 1023,1,NO
standard_ad,15 APR 1024,1,NO
standard_ad,OCT 1032,1,NO
standard_ad,11 AUG 976,1,NO
standard_ad,12 JUN 1036,1,NO
standard_ad,11 NOV 1029,1,NO
standard_ad,16 JUN 1053,1,NO
standard_ad,30 NOV 999,1,NO
standard_ad,30 NOV 1047,1,NO
standard_ad,27 JUL 1072,1,NO
standard_ad,8 FEB 1060,1,NO
standard_ad,16 JAN 1205,1,NO
standard_ad,6 OCT 1281,1,NO
standard_ad,16 MAY 1194,1,NO
standard_ad,NOV 1191,1,NO
standard_ad,16 MAR 1212,1,NO
standard_ad,SEP 1158,1,NO
standard_ad,4 AUG 1205,1,NO
standard_ad,1 SEP 1033,1,NO
standard_ad,30 OCT 1137,1,NO
standard_ad,9 DEC 1235,1,NO
standard_ad,1 SEP 1144,1,NO
standard_ad,5 JUL 1131,1,NO
standard_ad,21 NOV 1161,1,NO
standard_ad,24 MAY 1123,1,NO
standard_ad,13 JUL 945,1,NO
standard_ad,14 JUN 987,1,NO
standard_ad,10 JAN 987,1,NO
standard_ad,22 MAY 1016,1,NO
standard_ad,1 JAN 805,1,NO
standard_ad,14 FEB 1009,1,NO
standard_ad,12 MAY 1166,1,NO
standard_ad,16 DEC 1163,1,NO
standard_ad,4 SEP 1168,1,NO
standard_ad,7 MAR 1180,1,NO
standard_ad,13 JAN 1127,1,NO
standard_ad,30 NOV 1168,1,NO
standard_ad,2 JAN 1205,1,NO
standard_ad,5 NOV 1237,1,NO
standard_ad,23 NOV 1216,1,NO
standard_ad,16 APR 963,1,NO
standard_ad,11 MAR 1029,1,NO
standard_ad,22 DEC 1209,1,NO
standard_ad,17 MAR 1220,1,NO
standard_ad,14 APR 1197,1,NO
standard_ad,9 JUN 1215,1,NO
standard_ad,3 NOV 1190,1,NO
standard_ad,20 MAY 1217,1,NO
standard_ad,25 NOV 1199,1,NO
standard_ad,10 APR 1232,1,NO
standard_ad,4 NOV 1203,1,NO
standard_ad,26 JUN 1260,1,NO
standard_ad,4 AUG 1239,1,NO
standard_ad,10 AUG 1266,1,NO
